action_id,gm_id,point,poss,thr_id,rec_id,num_passes,dist_from_ez,dist_from_middle,dist_from_mid_ez,from_pull,o_pt,upwind,downwind,wind_speed,opp_rank,opp_rtg,decayed_rtg,bracket,consolation,other,postseason,tct,scored_on_poss,scored_on_pt,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9,player_10,player_11,player_13,player_14,player_16,player_17,player_18,player_19,player_20,player_21,player_22,player_23,player_24,player_25,player_26,player_27,player_28,player_29,player_30,player_31,player_32,player_35
4070,27,5,1,9,35,1,44.5312525,11.1538464,45.90687028,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4071,27,5,1,35,21,2,46.0937475,2.3846148,46.15538914,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4072,27,5,1,21,14,3,43.124996,10.692308,44.43074083,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4073,27,5,1,14,27,4,36.484373,4.4615388,36.75615325,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4074,27,6,1,11,22,0,60.78125,8.8461544,61.42161508,0,0,0,0,13,17,1669,1669,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
4075,27,6,1,22,26,1,7.3437505,10,12.40688,0,0,0,0,13,17,1669,1669,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
4076,27,8,1,24,35,0,59.0625,0.2307688,59.06295083,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4077,27,8,1,35,24,1,48.6718725,6.8461536,49.15100194,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4078,27,8,1,24,27,2,42.0312484,0.615384,42.03575311,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4079,27,8,1,27,31,3,32.3437508,14.1538452,35.30509241,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4080,27,8,1,31,22,4,28.749998,0.692308,28.75833228,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4081,27,8,1,22,24,5,21.7187507,13.4615384,25.5522435,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4082,27,8,1,24,27,6,2.8124996,17.5384616,17.76253893,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4083,27,10,1,24,14,0,69.999998,6.7692304,70.3265398,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4084,27,10,1,14,25,1,59.921875,12.7692308,61.26731885,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4085,27,10,2,14,24,0,69.843754,9.923076,70.54514448,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4086,27,10,2,24,13,1,68.984379,0.692308,68.98785282,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4087,27,10,2,13,24,2,59.296877,15.153846,61.20260346,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4088,27,10,2,24,31,3,63.4375025,5.076924,63.64033219,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4089,27,10,2,31,27,4,51.796879,15.769232,54.1441165,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4090,27,10,2,27,14,5,46.0937475,0.8461548,46.10151339,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4091,27,10,2,14,13,6,35.9375025,13.7692308,38.48500751,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4092,27,10,2,13,25,7,13.828124,17,21.91385437,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
4094,27,11,1,20,23,0,34.9218758,19.6153846,40.05372295,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4095,27,11,1,23,20,1,23.828125,17.6153846,29.63243688,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4096,27,11,1,20,32,2,32.3437508,9.9230768,33.83172578,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4097,27,11,1,32,8,3,26.640627,12.4615384,29.41110243,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4098,27,11,1,8,23,4,10.0000008,9.6923064,13.92626365,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4099,27,11,1,23,20,5,10.703123,4.7692312,11.71761103,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4100,27,11,1,20,8,6,9.1406258,13.8461536,16.59117264,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4101,27,12,1,35,21,0,54.296871,1.5384628,54.31866225,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4102,27,12,1,21,35,1,52.0312516,8.1538464,52.6662734,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4103,27,12,1,35,21,2,55.859377,1.692308,55.88500609,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4104,27,12,1,21,13,3,59.8437475,4.4615388,60.00982789,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4105,27,13,1,14,35,0,63.2812475,8.2307696,63.81427625,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4106,27,13,1,35,24,1,59.296877,2.846152,59.365143,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4107,27,13,1,24,35,2,54.4531216,10.769232,55.50782656,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4108,27,13,1,35,24,3,43.359373,13.384616,45.37822355,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4109,27,13,1,24,21,4,45.2343725,5.3076936,45.54470405,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4110,27,13,1,21,24,5,41.0937525,2.6153852,41.17689564,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4111,27,13,1,24,35,6,38.3593725,11.384616,40.01313459,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4112,27,13,2,35,9,0,69.999998,14.8461532,71.5570261,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4113,27,13,2,9,21,1,50.3125016,14.6923064,52.41385012,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4114,27,13,2,21,14,2,50.3125016,0.615384,50.31626491,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4115,27,13,2,14,21,3,42.968752,9,43.90118049,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4116,27,13,2,21,14,4,49.5312475,5.1538468,49.79866078,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4117,27,13,2,14,9,5,48.359379,6.615384,48.80976176,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4118,27,13,2,9,27,6,37.8906284,9.4615388,39.05407068,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4119,27,13,2,27,24,7,32.8906257,0.4615392,32.89386383,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4120,27,13,2,24,25,8,22.734373,12.846154,26.11274379,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4122,27,14,1,20,23,0,70.5468784,8.769232,71.08981279,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4123,27,14,1,23,20,1,71.484371,3.538462,71.571894,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4124,27,14,1,20,28,2,74.2187466,8.2307696,74.67374314,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4125,27,14,1,28,5,3,69.375,12.692308,70.52648657,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4126,27,14,1,5,26,4,63.749996,16.615384,65.87968561,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4127,27,14,1,26,20,5,55.000002,15.5384612,57.15281267,0,0,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4128,27,14,2,20,5,0,70.234375,7.615384,70.64602965,0,0,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4129,27,14,2,5,11,1,19.6093742,8.8461544,21.51236863,0,0,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4130,27,14,2,11,23,2,17.8906242,3.8461544,18.29938081,0,0,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4131,27,14,2,23,28,3,10.7812483,5.615384,12.15598011,0,0,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4132,27,15,1,14,35,0,72.0312525,5.5384612,72.24386402,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4133,27,15,1,35,13,1,67.9687534,3.538462,68.06079747,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4134,27,15,1,13,14,2,61.875002,16.2307692,63.96838079,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4135,27,15,1,14,21,3,62.5781275,6.5384628,62.91878525,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4136,27,15,1,21,35,4,55.7812484,10.3846144,56.73965006,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4137,27,15,1,35,24,5,53.515629,3.8461544,53.65366205,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4138,27,15,1,24,35,6,44.921879,14.9230768,47.33575218,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4139,27,15,1,35,24,7,46.0156266,5.8461536,46.38550855,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4140,27,15,1,24,35,8,39.062498,6.8461536,39.65789416,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4141,27,15,1,35,24,9,35.624998,10.692308,37.19497188,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4142,27,15,1,24,35,10,37.187504,1.7692304,37.22956661,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4143,27,15,1,35,14,11,26.3281258,6.230768,27.0553632,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4144,27,15,1,14,35,12,27.031248,11.1538464,29.2420358,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4145,27,15,1,35,14,13,32.734374,0,32.734374,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4146,27,15,1,14,21,14,25.0781243,6.7692304,25.97565781,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4147,27,15,1,21,27,15,13.750002,17.4615384,22.22538815,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4148,27,15,1,27,31,16,5.468751,18.8461544,19.62357697,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4149,27,15,2,21,35,0,28.2031242,1.307692,28.23342475,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4150,27,15,2,35,21,1,33.828126,1.5384628,33.86309166,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4151,27,15,2,21,35,2,25.0781243,13.076924,28.28282623,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4152,27,15,2,35,31,3,14.5312517,12.307692,19.04301862,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4153,27,15,2,31,35,4,5.0781245,18.307692,18.99891931,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4154,27,17,1,14,24,0,32.4999992,0.0769232,32.50009023,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4155,27,17,1,24,14,1,34.8437483,3.769232,35.0470242,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4156,27,17,1,14,22,2,34.8437483,7.7692308,35.69940816,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4157,27,17,1,22,27,3,23.9062492,17,29.33442944,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4158,27,17,1,27,24,4,21.484377,1.8461536,21.56355115,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4159,27,17,1,24,27,5,15.3124992,12.0769232,19.50191544,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4160,27,17,1,27,14,6,6.093749,17.3846152,18.42168892,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4161,27,17,1,14,27,7,0.5468747,19.69230768,19.69989984,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4162,27,17,1,27,31,8,4.4531254,17.5384616,18.0949706,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4163,27,17,1,31,14,9,5.3125004,4.0769232,6.696563542,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4164,27,17,1,14,21,10,10.4687493,2.076924,10.67278432,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
4165,27,19,1,14,35,0,72.8125,5.5384612,73.0228369,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4166,27,19,1,35,13,1,64.843748,4.384616,64.99181881,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4167,27,19,1,13,21,2,55.234379,11.46154,56.41102306,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4168,27,19,1,21,24,3,36.484373,14.538462,39.27437269,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4169,27,19,1,24,27,4,17.265624,14.4615388,22.52194211,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4170,27,21,1,24,35,0,47.656248,0,47.656248,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
4171,27,21,1,35,24,1,45.3906275,7.3076928,45.97511761,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
4172,27,21,1,24,21,2,45.078123,3.8461544,45.2419062,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
4173,27,21,1,21,31,3,30.6250008,12.5384616,33.09235098,1,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
4174,27,23,1,24,35,0,73.906252,4.923076,74.07003957,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4175,27,23,1,35,24,1,68.2031216,1.1538456,68.21288116,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4176,27,23,1,24,31,2,65.468746,11.8461536,66.53185747,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4177,27,23,1,31,13,3,49.9218784,17.5384616,52.91305678,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4178,27,23,1,13,14,4,38.828121,10.615384,40.25306644,1,1,0,0,13,17,1669,1669,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4180,27,23,2,14,31,0,8.124998,3.8461544,8.989354602,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4181,27,23,2,31,14,1,2.656249,13.2307696,13.49477391,0,1,0,0,13,17,1669,1669,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
